N(bp),seed1,seed2,nProtein,pca1,pca2,pca3,positions,,,
105,971472,56334,2,42.95379537,26.11043466,10.67225567,37,79,,
105,305389,131820,2,49.79301791,20.99528373,5.063908993,2,54,,
105,556455,196451,2,50.29101459,25.67145843,4.35872898,22,75,,
105,737010,177249,2,46.97925171,23.98418142,4.124369745,6,59,,
105,679609,136691,2,49.93011064,26.86768226,3.212733,16,69,,
105,691454,91694,2,46.60304479,26.38598988,3.998607447,29,81,,
105,686127,216580,2,48.90200644,22.61514705,4.388376664,34,86,,
105,645115,26577,2,48.73345515,21.21519473,2.756634044,9,61,,
105,964835,146480,2,46.64420688,30.76625377,3.384280526,34,86,,
105,568253,226585,2,47.98437622,24.86663031,4.364955499,6,58,,
105,51109,111438,2,47.23064199,26.11248647,6.598660445,12,64,,
105,111859,200825,2,47.13041393,26.80307478,2.858217652,13,66,,
105,363760,41439,2,45.92779107,25.15260163,6.044734111,33,86,,
105,700804,126949,2,49.43852491,23.86525036,7.696335706,9,62,,
105,196915,187266,2,45.13229707,26.30574671,3.3549477,30,72,,
105,551089,77032,2,48.19021638,28.81805955,2.142386761,32,84,,
105,669139,152077,2,47.98761499,26.4819048,7.738428867,8,70,,
105,208714,206349,2,47.15578208,27.67230638,7.042810129,38,90,,
105,906704,106561,2,45.83568002,30.79367311,4.980699736,31,84,,
105,618122,121934,2,45.24156761,27.80981195,2.613914379,39,81,,
105,143312,236741,2,48.21884329,27.5046508,5.598121959,8,61,,
105,356852,6133,2,48.91658633,24.37922227,4.169035969,22,75,,
105,551761,166179,2,46.42425351,26.33786625,3.835816349,17,59,,
105,71942,96728,2,44.17853792,24.63000116,5.248022259,19,72,,
105,267528,191902,2,44.45307435,30.4989442,6.225355171,2,65,,
105,798718,115965,2,52.21439466,20.5917836,5.796523971,11,64,,
105,844133,46422,2,48.95332936,23.22380916,4.329358821,37,89,,
105,630346,156463,2,46.58631433,22.96360455,4.088600821,13,64,,
105,899015,171333,2,50.30937091,26.77044557,5.862168448,13,76,,
105,182851,81216,2,48.08873051,26.15009848,3.008328364,25,77,,
105,623713,22082,2,43.42806189,29.91838122,5.381781799,24,76,,
105,413767,31447,2,48.96131842,27.14287749,2.941438481,2,55,,
105,675205,231060,2,46.04907795,31.38204071,6.075894745,10,62,,
105,582631,71443,2,43.92583675,26.34290821,7.716103218,20,73,,
105,587402,101226,2,48.69555532,25.44549572,6.235747089,2,54,,
105,5114,161623,2,46.23291251,26.94585052,5.219677166,9,61,,
105,15361,66253,2,47.44897227,26.62640215,5.422682105,22,74,,
105,413429,51719,2,46.38488682,24.67906182,5.099710421,12,65,,
105,596124,86190,2,48.03333231,27.10560374,5.287522752,25,78,,
105,315428,211332,2,46.63974112,24.84232279,4.292174148,14,67,,
105,386186,181138,2,46.52356951,24.60013697,5.863871311,9,62,,
105,806543,141245,2,48.83672856,27.56827258,3.831659107,11,63,,
105,742733,36735,2,48.29065563,23.94318829,4.272528604,11,64,,
105,266787,16615,2,48.02608891,23.25738269,3.689552581,33,86,,
105,146525,61123,2,48.21191447,27.33234804,4.588072459,6,59,,
105,753256,10876,2,48.64916759,26.97855933,3.654998071,16,68,,
105,651990,131835,2,46.90466662,29.51853261,3.290229697,45,88,,
105,466928,196451,2,45.38353123,27.57224482,2.992961877,22,75,,
105,181114,56453,2,48.59384921,27.58839569,3.955288693,18,71,,
105,96268,136691,2,46.6228672,26.41014031,2.346805067,17,69,,
105,676190,177294,2,46.15456033,29.81204313,4.141366857,5,47,,
105,869144,221202,2,47.17457077,23.75490481,2.81390433,34,86,,
105,44852,91694,2,49.41444672,25.84564023,6.468169085,29,81,,
105,753959,26577,2,49.02162698,20.78550638,3.567992902,9,61,,
105,482573,1778,2,44.19660535,26.5371183,6.352548256,27,79,,
105,701258,146480,2,46.40281167,27.09975234,2.70285452,34,86,,
105,490707,216619,2,46.46931669,28.570862,6.410507757,10,63,,
105,980117,226585,2,47.45369728,24.947074,3.573110747,6,58,,
105,603243,200825,2,45.46970049,26.58677138,5.200508497,12,66,,
105,598332,111438,2,44.66153058,26.43816268,4.906685696,11,64,,
105,573678,41439,2,45.19602466,26.58567931,4.782556678,34,86,,
105,237634,126949,2,48.00198872,24.23379856,7.283436325,9,62,,
105,452371,187266,2,45.67901438,27.1297612,2.674527587,29,72,,
105,229084,77032,2,48.46558597,26.86936276,3.498766371,32,84,,
105,678243,152077,2,48.34452302,24.80798674,5.799584099,18,70,,
105,851174,206349,2,48.11039453,25.13493088,6.52961935,38,90,,
105,498581,106585,2,46.4608015,28.06972449,4.256951041,36,88,,
105,167884,236741,2,46.12368542,26.98585673,6.087129014,9,61,,
105,210844,6133,2,48.05727625,27.26590709,4.725703566,23,75,,
105,455634,121941,2,49.53729695,30.06357318,2.970174868,9,62,,
105,214031,166179,2,46.63967429,29.27936293,3.755996823,7,59,,
105,2977,191984,3,41.28198527,34.34218368,5.364771744,15,47,89,
105,422648,96728,2,48.9254013,26.30294189,3.454107293,20,72,,
105,109315,115965,2,49.04386711,21.09299536,7.063764792,11,64,,
105,482470,46422,2,50.85075577,23.22767435,6.52694723,36,89,,
105,831947,156463,2,51.79451029,20.99337126,4.297380639,12,64,,
105,650641,171333,2,49.58900063,23.56597089,3.377778727,23,76,,
105,480645,81267,2,46.80230668,26.71286617,4.744206217,24,77,,
105,367426,31497,2,48.00716671,27.90722734,3.678604105,21,73,,
105,426176,22168,3,38.23678473,33.82865465,4.861075228,15,47,79,
105,53800,71443,2,45.04927969,26.87885306,7.053258429,20,73,,
105,34456,231168,2,46.18028251,24.61780208,5.154323132,44,86,,
105,490599,101236,2,47.792769,26.66431156,7.035214001,3,55,,
105,472266,161623,2,48.30871811,26.58456198,2.823373231,8,61,,
105,97126,61170,2,47.67074935,28.34010069,5.039691102,2,56,,
105,512159,66253,2,47.69077025,26.40464743,4.004964014,21,74,,
105,580494,86190,2,45.79395284,26.40597106,5.877807926,26,78,,
105,429360,51734,2,48.85931477,25.30815916,3.908462912,2,55,,
105,944722,211332,2,47.17171056,23.73192402,2.438293455,14,67,,
105,375656,181164,2,46.56981226,27.47399911,5.543530129,4,56,,
105,251511,16615,2,46.3759221,26.54034897,2.486449596,32,86,,
105,944007,10911,3,40.29063338,23.80971273,14.06044627,13,42,66,
105,34747,141255,2,46.35161788,22.18128179,3.918945176,15,67,,
105,277936,36735,2,47.46578396,25.70144233,2.526960908,12,64,,
105,586817,136691,2,47.38111298,26.00603736,3.733626037,16,69,,
105,715929,56468,2,48.71525466,29.45234107,2.621490883,9,72,,
105,976535,221202,2,49.2936114,24.52462352,2.871036523,34,86,,
105,513610,91694,2,47.99193107,28.38688635,4.1053897,29,81,,
105,264777,131909,2,47.61218868,22.54020263,5.852093213,33,85,,
105,813964,196523,2,45.17883244,24.85952957,2.892076999,26,79,,
105,423724,26577,2,46.04529861,22.23421893,4.467044943,9,61,,
105,179788,146480,2,46.02003426,28.60905494,3.560183325,34,86,,
105,550051,216619,2,47.53749121,28.1939876,5.66018006,10,63,,
105,209865,226585,2,47.32915572,26.32751061,3.742452682,6,58,,
105,716713,177468,2,45.20487623,25.17043079,7.558697937,5,58,,
105,86551,200842,2,48.68623196,24.10975559,3.657430957,7,59,,
105,984858,111438,2,48.41842163,27.2286946,5.220046752,12,64,,
105,711771,41439,2,47.75824876,26.55479288,5.38726556,33,86,,
105,776146,126949,2,49.14266053,23.73975583,6.37335575,9,62,,
105,678105,187272,2,49.36145381,24.96401612,4.512160758,29,91,,
105,269544,77032,2,47.24694271,26.15457541,2.556740782,32,84,,
105,917790,152077,2,47.79072705,25.62348422,5.29580058,19,70,,
105,436400,206349,2,47.19743641,25.67844208,5.592279703,38,90,,
105,127456,1778,2,47.4004967,25.87785971,5.37610281,27,79,,
105,576629,106602,3,43.13638645,31.85627132,4.967110379,3,35,76,
105,608580,236746,2,46.57869293,25.90770314,4.003917224,35,88,,
105,793758,6133,2,46.88573571,25.5864703,3.19462013,23,75,,
105,948666,121941,2,48.96996695,30.28113943,4.227991698,9,62,,
105,645624,166179,2,45.17331435,26.07072541,3.007448374,17,59,,
105,553881,96728,2,48.47459674,26.05952902,5.281408648,19,72,,
105,321513,46422,2,48.29239427,20.93196277,3.486180418,37,89,,
105,973810,156463,2,45.32822748,22.8277663,2.245753727,22,64,,
105,267528,171359,2,43.88140812,31.14523578,6.875056596,2,65,,
105,247759,116015,3,40.08572006,28.14089492,10.80018273,0,40,82,
105,373832,81267,2,49.37111368,27.1515904,4.589232507,24,77,,
105,580513,31504,2,48.54763591,24.2457473,4.901385879,25,79,,
105,719229,71443,2,42.35292285,25.95288979,8.611003742,20,73,,
105,153926,101236,2,46.43697069,29.65807707,6.528052254,2,55,,
105,539731,231198,2,48.78279276,18.31276485,3.422646383,33,86,,
105,506621,161657,2,45.57524261,28.19903701,3.85352587,23,76,,
105,41178,192037,2,44.58228509,32.47876888,3.829361217,36,79,,
105,715074,66253,2,44.75432653,25.89968479,4.686436069,21,74,,
105,796107,86190,2,46.24383159,26.1797385,3.603132775,26,78,,
105,304851,51734,2,46.9719846,23.91798912,4.274587107,2,55,,
105,821531,91726,2,48.54835449,25.99114824,3.670066264,2,55,,
105,949059,211332,2,43.93446688,27.00547368,2.940545114,24,67,,
105,458321,22174,2,45.72837878,34.15144901,3.654951422,6,58,,
105,131909,16615,2,46.82217571,22.09509635,4.79338125,33,86,,
105,428630,181173,2,45.65770847,28.18214266,7.089513037,33,85,,
105,422778,36735,2,44.97993879,25.38097169,4.111191752,12,64,,
105,930180,141259,2,48.96021553,23.43739193,5.808604389,23,76,,
105,755125,61182,2,47.41062038,27.05800039,4.127006537,38,91,,
105,813239,221202,2,46.88912457,22.43748486,4.74214948,34,86,,
105,655067,56468,2,48.459661,29.22300805,2.831602817,9,72,,
105,682457,136691,2,51.23739217,26.69742375,3.911412978,16,69,,
105,83183,196523,2,48.16809236,22.86462995,4.106453835,26,79,,
105,66456,26577,2,47.38246973,20.06762047,3.182108807,8,61,,
105,173218,146480,2,47.05777383,27.09863079,2.624549936,34,86,,
105,143192,216619,2,44.38458825,27.38421282,3.526671232,10,63,,
105,142060,1778,2,46.20488053,27.96594439,3.532975772,27,79,,
105,428168,226601,2,48.51345682,28.95712801,2.749220403,30,83,,
105,504776,177468,2,47.77524635,21.83134763,3.720778919,5,58,,
105,840985,131909,2,49.73922198,28.36096803,3.783244166,32,85,,
105,709380,10959,2,48.21338937,28.28495244,6.533292313,22,75,,
105,474668,200842,2,50.01889305,25.6190387,5.6434096,7,59,,
105,752778,111438,2,48.17344732,26.22716286,4.239001103,12,64,,
105,392049,41439,2,45.60490666,25.05403251,7.582618802,33,86,,
105,714166,187272,2,49.44355083,27.73885142,4.652104289,29,91,,
105,612637,77032,2,46.99534474,28.35581835,4.896238197,32,84,,
105,937240,152077,2,48.65945394,26.16127308,4.43529139,18,70,,
105,122060,126977,2,48.0588776,24.32922649,3.351182179,35,87,,
105,408012,206349,2,47.09921899,26.74536123,4.855453307,38,90,,
105,83794,6133,2,46.13812804,24.92202965,4.508641388,23,75,,
105,437974,121941,2,47.46952285,29.67880898,4.307033432,9,62,,
105,895574,166179,2,45.24089394,27.90996166,3.520462127,17,59,,
105,100151,236779,2,47.67989031,28.07653523,2.411968478,5,57,,
105,354530,96728,2,46.19092004,25.62445563,6.616857771,19,72,,
105,998413,156463,2,46.14190696,23.17687673,3.984738863,12,64,,
105,627505,46470,2,47.90305599,23.24188327,2.582534695,0,52,,
105,819044,171429,2,46.5701881,27.67771687,3.857504268,8,61,,
105,309223,81267,2,47.73487708,28.12363647,6.541054996,25,77,,
105,454398,106648,2,46.64398542,25.66016225,3.319303258,17,70,,
105,498596,31551,3,40.20639703,34.40437639,4.134252822,13,44,75,
105,169089,71443,2,44.87797599,27.41435392,5.164818768,20,73,,
105,850803,101243,2,46.19326132,26.83878439,5.501165581,44,86,,
105,573581,231279,2,49.55537776,26.11412058,4.617005745,31,84,,
105,155274,161657,2,48.5184245,27.17655978,3.897756518,23,76,,
105,680128,66253,2,50.61561929,28.11555495,2.806301555,21,74,,
105,646092,192051,2,46.49491268,23.14618507,5.647698586,32,85,,
105,652496,91726,2,48.61083277,25.98747542,3.33915893,2,55,,
105,402152,86199,2,50.94745457,23.08265085,5.509069055,28,80,,
105,952762,211332,2,45.96383658,23.87379926,2.318681266,14,67,,
105,948940,116023,3,38.67748347,36.51584887,3.198001389,15,47,78,
105,728512,51747,2,47.60011949,28.40626418,5.962398683,10,64,,
105,519137,16615,2,50.28151677,23.80828803,2.454745519,23,86,,
105,112281,181173,2,44.52567616,29.32147499,6.479710705,32,85,,
105,250717,22200,3,43.05764303,30.11457613,10.43690999,10,51,91,
105,734014,36735,2,48.49750777,24.98518454,2.887331142,12,64,,
105,339213,61182,2,46.80700384,30.95815595,5.602426143,38,91,,
105,728512,141270,2,44.75269601,26.05522677,4.484986032,10,64,,
105,252373,56468,2,47.6633544,30.95053145,3.753980707,10,72,,
105,480573,136691,2,46.95139131,28.72002361,2.743289345,26,69,,
105,637609,221224,2,48.95113114,23.24202529,2.445976538,29,82,,
105,993685,196530,2,51.06543426,22.93616042,5.759423222,26,79,,
105,645265,146480,2,46.25944876,27.73267257,2.864687513,34,86,,
105,563192,216619,2,47.41798194,28.32942446,4.9400354,10,63,,
105,341555,26599,2,43.37502836,28.18611833,5.898147934,30,72,,
105,140558,177468,2,48.83926952,24.13578975,3.370211956,5,58,,
105,237348,131909,2,46.90005131,23.2351082,4.695662692,33,85,,
105,116910,226624,2,47.88084512,24.58624395,3.396006451,38,91,,
105,520280,200842,2,49.29381101,26.1413193,4.488785117,7,59,,
105,239430,10959,2,45.61433371,28.69305309,4.577935492,23,75,,
105,749236,111438,2,49.98100367,26.29703097,5.126826568,12,64,,
105,625296,41439,2,47.91750282,29.29966779,5.113573639,23,86,,
105,298307,187296,2,48.66455338,25.30184463,4.152255239,1,64,,
105,808211,77110,2,50.59149327,25.52114694,3.176069043,0,53,,
105,797860,152077,2,44.33437814,26.52257933,3.779905629,18,70,,
105,863537,127012,2,46.82194852,24.1792683,3.64519353,28,81,,
105,233996,206349,2,47.79429092,23.6208367,5.419264776,38,90,,
105,49479,1778,2,48.03521661,26.52167081,4.723504128,27,79,,
105,244034,6133,2,50.86426814,24.0390798,4.232408066,23,75,,
105,788807,121945,2,49.87488064,23.00033165,3.604284739,23,76,,
105,389427,166179,2,46.99090374,27.78599892,4.301838204,17,59,,
105,370983,236779,2,48.19643394,26.18890837,3.352762039,5,57,,
105,94475,96728,2,47.34894749,26.12450402,8.639987747,20,72,,
105,876265,156618,2,47.0273833,29.99842302,4.206400364,34,76,,
105,270975,81267,2,47.36594496,26.30955695,3.539009497,25,77,,
105,133068,171429,2,46.81983469,23.65528158,4.048114901,8,61,,
105,680266,46535,2,45.55794255,25.45887945,8.054400896,35,87,,
105,315097,106648,2,44.21684277,25.35497912,6.288454957,27,70,,
105,241891,71443,2,42.90333118,27.20364694,8.84061054,20,73,,
105,57616,101244,2,47.4448387,28.18857616,5.554603969,3,66,,
105,431404,161657,2,43.41104803,27.87100811,6.951201976,24,76,,
105,863010,231333,2,49.2007616,25.22887608,1.812952903,30,83,,
105,25756,91743,2,48.0206712,25.52589035,4.116711027,2,54,,
105,590654,66253,2,49.90571718,20.82867723,4.398896302,39,91,,
105,977125,192051,2,48.95762749,27.23198341,4.824525449,32,85,,
105,108342,86199,2,48.14279382,24.80330169,3.977451985,28,80,,
105,174199,211332,2,46.64965727,24.54451474,4.182085429,14,67,,
105,6713,16622,2,48.51987888,26.51665577,4.988042097,37,90,,
105,808132,31582,2,47.00852374,26.87612965,4.470125389,6,59,,
105,648356,181173,2,46.79401853,27.33274504,5.354681401,22,85,,
105,45786,51844,2,45.85494327,30.53616425,4.495158001,33,86,,
105,199561,36735,2,48.77343503,25.91977114,3.763552078,12,64,,
105,567738,61185,2,49.51721066,21.54196501,7.038912328,29,81,,
105,448712,141286,2,47.70456604,26.65530015,3.759113985,9,62,,
105,121926,56488,3,41.39133026,36.3819494,4.45144081,9,40,72,
105,871573,136691,2,49.74601957,27.12810527,3.775712429,16,69,,
105,126148,196530,2,50.43227399,22.31356982,4.056182432,26,79,,
105,618642,221250,2,45.9650778,28.38889726,5.699671487,23,76,,
105,829682,146480,2,47.66016215,30.18825856,3.289226582,34,86,,
105,330587,216619,2,45.98041172,28.97886382,10.74944787,11,63,,
105,783106,116029,2,49.72507752,25.92860422,4.470014968,20,82,,
105,113602,26599,2,45.03790036,26.32313011,6.914010784,29,72,,
105,251245,131909,2,49.44837437,28.41377635,3.691634026,32,85,,
105,538757,177482,2,44.04607564,26.78542226,6.725444941,22,73,,
105,549712,226657,2,47.87857932,29.95573135,7.225372922,6,58,,
105,589754,200844,2,45.67653851,24.01079589,3.935149786,26,79,,
105,587204,10959,2,49.0141011,26.56201444,6.362494412,22,75,,
105,158822,111438,2,49.34016508,26.30896993,4.883575823,12,64,,
105,232436,41439,2,46.19020993,25.98497933,9.871892712,33,86,,
105,356493,22233,2,47.29913109,30.08816371,4.071632861,3,55,,
105,191622,77110,2,48.83031427,26.86842887,2.745896049,0,53,,
105,467535,152077,2,47.86419978,29.35181692,4.731047642,8,70,,
105,647336,187412,2,47.71085083,27.60966869,3.333667653,13,65,,
105,342261,127012,2,45.44453599,26.88589623,2.329853874,29,81,,
105,159145,206349,2,47.46451718,24.71238321,6.53410257,38,90,,
105,413959,6133,2,45.26144906,26.06346483,6.419160951,22,75,,
105,600139,121948,2,47.92945543,21.91120472,3.945137927,10,62,,
105,675566,236787,2,46.11450709,28.84781756,3.647985793,29,71,,
105,290633,166195,2,46.83338052,29.73430138,6.061921486,12,64,,
105,143425,1917,2,47.9332918,23.7017379,5.93544634,6,59,,
105,938549,81267,2,50.89294555,25.859851,3.501719788,24,77,,
105,281919,96810,2,47.968076,30.33290045,3.055492172,9,71,,
105,468913,46537,2,48.7289545,25.91507211,2.958762965,31,83,,
105,511327,106648,2,47.22459008,26.82157504,3.472611662,27,70,,
105,508151,156691,2,47.61505722,23.30177856,2.359320233,8,60,,
105,538134,171486,2,48.71677364,26.93739297,4.211445894,28,81,,
105,495558,101244,2,48.03927535,28.05369145,6.605790628,3,66,,
105,372824,71534,2,45.11380368,28.87834548,4.843079532,25,77,,
105,747137,161657,2,48.27054814,25.24166272,3.529004215,23,76,,
105,425917,231333,2,48.52856269,23.88412875,3.840569804,30,83,,
105,476646,192051,2,46.43240303,30.26610183,5.744914589,32,85,,
105,50131,36735,2,48.97390715,25.1752958,4.080830979,12,64,,
105,343029,66253,2,50.73605001,24.17406627,3.127976677,39,91,,
105,531430,86199,2,47.06724478,20.4383141,3.074504346,28,80,,
105,534126,91798,2,48.78094528,24.47725648,4.19682292,37,90,,
105,738338,211333,2,48.12027095,22.72815206,4.072536467,32,75,,
105,444892,16622,2,49.56082267,24.23707557,3.239174171,37,90,,
105,997485,31582,2,45.82281456,27.34304208,4.724052276,7,59,,
105,585054,181173,2,45.33043446,27.87391126,5.413035262,22,85,,
105,368829,51857,2,46.12224863,28.64525872,3.474710808,5,58,,
105,283687,61185,2,48.11171502,23.48497171,7.285849729,29,81,,
105,739948,136691,2,47.93393569,26.51107155,4.213227493,16,69,,
105,453117,221250,2,49.57355976,27.725966,4.04773181,23,76,,
105,8605,196532,2,45.1795033,29.3058834,2.525310909,42,85,,
105,483190,141340,2,44.6476936,27.11645436,7.105525511,8,60,,
105,792220,146480,2,46.90127282,29.65937333,2.92226201,34,86,,
105,659215,216622,2,45.18707434,27.51814033,2.425633884,29,82,,
105,938603,116029,2,49.56966548,22.82377591,4.072908556,20,82,,
105,20012,26599,2,47.3138214,27.38110118,7.357993863,19,72,,
105,979502,131909,2,46.85653586,19.35892139,4.809188856,33,85,,
105,607387,177482,3,39.22367982,34.7355375,5.458124924,11,42,84,
105,749816,226691,3,41.51586864,28.35521989,7.920440799,8,38,61,
105,831166,200844,2,49.87188719,20.99493445,3.495016362,26,79,,
105,875637,10959,2,46.84931211,25.82693801,5.025348926,22,75,,
105,506389,41439,2,45.81465548,26.16070535,7.034440939,33,86,,
105,489757,111441,2,45.61948563,28.02677764,3.830642799,45,86,,
105,905657,77110,2,49.0330805,22.03767792,3.928807215,0,53,,
105,642717,152077,2,48.77055128,27.37612452,5.98543411,18,70,,
105,523343,187412,2,49.49565945,27.42046099,4.588724702,13,65,,
105,212477,127048,2,45.93824522,26.36623572,8.972770419,18,70,,
105,969648,206372,2,47.7609141,25.95179618,4.6186761,0,52,,
105,472708,56574,2,47.19090996,27.98035828,3.816285035,16,68,,
105,754135,6143,2,51.63890957,23.41744197,2.1430857,8,60,,
105,491540,22394,2,47.48046756,23.04028768,4.988684839,29,82,,
105,107677,121959,2,48.39843204,26.46668845,3.291489283,33,85,,
105,240818,236787,2,46.96496121,28.58015298,4.414408262,28,71,,
105,637912,166195,2,42.86554273,30.79148602,4.188623817,22,64,,
105,900506,1967,2,47.65989995,27.01813415,7.270753006,10,63,,
105,879845,81267,2,48.42169779,25.37448171,3.70136321,25,77,,
105,549680,96810,2,48.31109462,31.62394869,3.372859623,9,71,,
105,267442,46537,2,47.37159264,26.93451423,4.682662441,30,83,,
105,264708,106648,2,50.47335707,27.90276999,3.486610979,17,70,,
105,322694,156691,2,49.44346488,22.67026975,4.026052217,8,60,,
105,906597,171486,2,47.27129759,23.44515103,5.40568132,28,81,,
105,169353,101244,2,45.96292781,28.82504838,2.939950501,14,66,,
105,415767,71564,2,47.24930864,26.50896637,5.045001909,14,67,,
105,831643,161657,2,45.2296741,26.15274822,5.27309836,23,76,,
105,76397,231333,2,49.1812028,25.93206058,3.135716427,30,83,,
105,72378,86199,2,49.9369853,24.94931766,2.604116939,28,80,,
105,175160,211333,2,46.16218758,22.47664405,3.735412391,32,75,,
105,427267,16622,2,49.16289962,24.70647951,4.934291492,37,90,,
105,642428,31582,2,49.08263914,25.61161004,5.122512505,6,59,,
105,865507,192168,3,45.18850847,26.86101775,4.566340315,14,36,77,
105,166520,91852,2,46.5836399,22.47867445,5.320912923,27,80,,
105,419768,66387,2,46.22941589,28.59754226,4.308861207,8,70,,
105,104340,36735,2,46.19639134,24.30724708,6.851052481,12,64,,
105,836305,51859,2,46.94503432,27.93400169,2.343986814,32,84,,
105,215517,181223,2,45.85001043,25.48960864,5.77289572,13,64,,
105,491540,61198,2,49.89415691,23.43054533,6.391101036,29,82,,
105,39193,136705,2,49.25356298,24.23588421,3.678254148,2,55,,
105,557261,196535,2,47.68793335,28.85614307,6.085968642,13,66,,
105,531291,146480,2,45.52735019,27.92478623,2.708821578,34,86,,
105,937460,116029,2,48.61348418,22.74155028,3.672247555,30,82,,
105,225402,26599,2,42.4657868,28.46308041,9.04462221,20,72,,
105,844271,216646,2,49.74829891,25.10114579,3.324484403,12,64,,
105,447838,141377,2,50.39127676,26.9691877,4.046686437,10,62,,
105,468856,6143,2,50.59966989,23.74105396,5.096400931,7,60,,
105,408697,131940,2,49.19014216,22.24600592,2.655447822,6,48,,
105,251907,200844,2,49.68517239,24.06837948,4.08661329,27,79,,
105,917632,10959,2,48.45680008,26.98192145,4.692097096,22,75,,
105,580586,41439,2,46.48408693,24.88297947,8.345499359,33,86,,
105,908212,221268,2,50.69486086,26.20775574,2.905126692,29,81,,
105,850273,77110,2,47.86973429,24.6469307,4.346351647,0,53,,
105,672842,152077,2,44.92663261,28.63643624,3.613279264,18,70,,
105,507035,187412,2,44.90531099,26.57012366,6.370050757,12,65,,
105,638213,111484,2,44.32663203,30.01978746,8.725822525,12,65,,
105,70427,127048,2,41.68885562,26.85233541,10.32214597,18,70,,
105,679024,56574,2,45.69824589,28.67884199,3.443598151,16,68,,
105,321761,177504,2,46.85710403,25.04435119,4.7344427,34,86,,
105,378155,121959,2,48.90952948,25.72971786,2.54674155,32,85,,
105,998445,236787,2,47.76173416,28.79380309,6.239956779,29,71,,
105,223972,206478,2,45.24743578,26.97024409,6.332772438,34,76,,
105,38372,22425,2,44.63740739,27.96069766,5.081746572,26,79,,
105,740108,166195,2,44.99600222,26.82721646,4.603762912,42,84,,
105,597399,1967,2,43.29525875,27.25455289,8.57844371,10,63,,
105,466959,226729,2,48.43996776,27.50297192,4.364472466,34,86,,
105,208033,81267,2,48.38556257,24.95994872,4.695749653,25,77,,
105,111252,96827,2,49.1254291,22.51721889,2.75030669,9,62,,
105,94281,156691,2,48.37729123,22.26714514,4.35835488,8,60,,
105,245393,171486,2,47.87497744,27.58990329,4.159464842,28,81,,
105,573993,106669,2,50.04881731,26.6606201,4.337607059,23,75,,
105,762587,46564,3,39.95761786,29.65149861,12.69379837,13,37,77,
105,880168,101277,2,50.80091766,24.68660453,4.579076697,23,76,,
105,848143,71564,2,46.42601917,25.52722681,4.048667297,14,67,,
105,945060,161671,2,46.50621211,27.47701418,2.564145904,8,49,,
105,934524,231333,2,48.96356025,26.56503827,2.131738852,30,83,,
105,79582,86199,2,47.81733338,21.95038135,4.121016234,28,80,,
105,673022,31582,2,49.19942619,26.52352646,3.537377453,6,59,,
105,654486,16624,2,44.30192797,29.30215302,3.172445381,18,70,,
105,310099,211348,2,46.59991387,23.65051778,3.047737444,21,74,,
105,284695,66417,2,44.98561133,22.17388356,5.849917222,29,81,,
105,30034,36735,2,46.92573195,25.92208897,4.534295109,12,64,,
105,399364,91899,2,50.48529129,25.67538003,5.437123538,11,65,,
105,447379,181223,2,48.53270667,27.19244967,4.896440295,12,64,,
105,717669,51888,2,48.34816641,23.75194882,3.801942713,16,68,,
105,490134,61212,2,47.51914936,21.69225324,3.843831997,34,86,,
105,483140,136705,2,48.70496129,24.42217983,3.753684067,2,55,,
105,266793,196536,2,46.82359919,24.81096685,5.915260498,37,90,,
105,731681,146480,2,46.27637188,25.1893999,2.907770358,34,86,,
105,3422,26613,2,48.71599033,28.80696914,3.372169743,6,59,,
105,240370,116077,2,46.91886773,25.18701768,4.670362435,24,77,,
105,10704,141406,2,46.4992212,25.83752959,5.725826372,31,74,,
105,721654,131968,2,47.36063241,29.4258462,3.303581852,47,90,,
105,493279,216725,2,45.14586093,25.7110637,2.314377441,30,82,,
105,89786,192279,2,47.08333725,27.65347213,3.49670406,13,66,,
105,273108,10959,2,47.34844568,27.4844677,3.533169036,22,75,,
105,163568,200867,2,48.90434611,24.50298353,4.623039533,36,88,,
105,544929,41441,2,45.87560137,28.48068706,5.106602764,28,81,,
105,542757,221268,2,47.10928817,23.93285278,4.642177802,29,81,,
105,603243,187412,2,43.60961913,27.16096142,6.404037046,12,65,,
105,183596,77138,2,46.48076846,22.66902087,6.183072289,12,65,,
105,973588,152101,2,49.69182437,26.65992106,2.86902486,22,75,,
105,368047,56574,2,47.32542513,28.2651073,2.894456326,16,68,,
105,811050,6143,2,48.05494332,24.7642269,3.658812705,8,60,,
105,265519,177504,2,46.70863711,25.78534482,2.626455405,34,86,,
105,397492,127099,2,46.60035782,28.91201006,3.303967259,1,43,,
105,596755,121959,2,49.39321743,24.19210436,3.298135404,33,85,,
105,213147,111541,2,47.69939736,24.3874847,3.211811243,21,73,,
105,771950,206478,2,48.14524766,25.40666743,3.156752692,34,76,,
105,49518,22425,2,45.98317391,27.06798711,3.915175929,27,79,,
105,449750,236839,2,48.05204544,26.4915557,4.779772485,13,66,,
105,970369,166264,2,48.44776206,27.58260018,3.881372358,18,71,,
105,701767,226729,2,48.0362733,27.04912123,2.590693645,33,86,,
105,391639,1967,2,45.05693786,26.48362184,6.906714214,10,63,,
105,227227,81316,2,46.9850858,31.54593532,4.395750373,38,80,,
105,776523,96827,2,47.91545203,23.88583088,4.909104143,9,62,,
105,302200,156691,2,47.80385188,21.97698381,4.767431722,8,60,,
105,418338,106673,2,44.98103576,25.15054907,8.447292643,19,71,,
